entity_id,attribute_set_id,type_id,sku,has_options,required_options,created_at,updated_at
633,9,simple,MT01-S-Red,0,0,"2017-12-19 11:41:21","2017-12-19 11:41:21"
634,9,simple,MT01-M-Gray,0,0,"2017-12-19 11:41:21","2017-12-19 11:41:21"
635,9,simple,MT01-M-Orange,0,0,"2017-12-19 11:41:21","2017-12-19 11:41:21"
636,9,simple,MT01-M-Red,0,0,"2017-12-19 11:41:21","2017-12-19 11:41:21"
637,9,simple,MT01-L-Gray,0,0,"2017-12-19 11:41:21","2017-12-19 11:41:21"
638,9,simple,MT01-L-Orange,0,0,"2017-12-19 11:41:21","2017-12-19 11:41:21"
639,9,simple,MT01-L-Red,0,0,"2017-12-19 11:41:21","2017-12-19 11:41:21"
640,9,simple,MT01-XL-Gray,0,0,"2017-12-19 11:41:21","2017-12-19 11:41:21"
641,9,simple,MT01-XL-Orange,0,0,"2017-12-19 11:41:21","2017-12-19 11:41:21"
642,9,simple,MT01-XL-Red,0,0,"2017-12-19 11:41:21","2017-12-19 11:41:21"
643,9,configurable,MT01,1,0,"2017-12-19 11:41:21","2017-12-19 11:41:21"
644,9,simple,MT02-XS-Gray,0,0,"2017-12-19 11:41:21","2017-12-19 11:41:21"
645,9,simple,MT02-XS-Red,0,0,"2017-12-19 11:41:21","2017-12-19 11:41:21"
646,9,simple,MT02-XS-White,0,0,"2017-12-19 11:41:21","2017-12-19 11:41:21"
647,9,simple,MT02-S-Gray,0,0,"2017-12-19 11:41:21","2017-12-19 11:41:21"
648,9,simple,MT02-S-Red,0,0,"2017-12-19 11:41:21","2017-12-19 11:41:21"
649,9,simple,MT02-S-White,0,0,"2017-12-19 11:41:21","2017-12-19 11:41:21"
650,9,simple,MT02-M-Gray,0,0,"2017-12-19 11:41:21","2017-12-19 11:41:21"
651,9,simple,MT02-M-Red,0,0,"2017-12-19 11:41:21","2017-12-19 11:41:21"
652,9,simple,MT02-M-White,0,0,"2017-12-19 11:41:23","2017-12-19 11:41:23"
653,9,simple,MT02-L-Gray,0,0,"2017-12-19 11:41:23","2017-12-19 11:41:23"
654,9,simple,MT02-L-Red,0,0,"2017-12-19 11:41:23","2017-12-19 11:41:23"
655,9,simple,MT02-L-White,0,0,"2017-12-19 11:41:24","2017-12-19 11:41:24"
656,9,simple,MT02-XL-Gray,0,0,"2017-12-19 11:41:24","2017-12-19 11:41:24"
657,9,simple,MT02-XL-Red,0,0,"2017-12-19 11:41:24","2017-12-19 11:41:24"
658,9,simple,MT02-XL-White,0,0,"2017-12-19 11:41:24","2017-12-19 11:41:24"
659,9,configurable,MT02,1,0,"2017-12-19 11:41:24","2017-12-19 11:41:24"
660,9,simple,MT03-XS-Blue,0,0,"2017-12-19 11:41:24","2017-12-19 11:41:24"
661,9,simple,MT03-XS-Red,0,0,"2017-12-19 11:41:24","2017-12-19 11:41:24"
662,9,simple,MT03-XS-Yellow,0,0,"2017-12-19 11:41:24","2017-12-19 11:41:24"
663,9,simple,MT03-S-Blue,0,0,"2017-12-19 11:41:24","2017-12-19 11:41:24"
664,9,simple,MT03-S-Red,0,0,"2017-12-19 11:41:24","2017-12-19 11:41:24"
665,9,simple,MT03-S-Yellow,0,0,"2017-12-19 11:41:24","2017-12-19 11:41:24"
666,9,simple,MT03-M-Blue,0,0,"2017-12-19 11:41:24","2017-12-19 11:41:24"
667,9,simple,MT03-M-Red,0,0,"2017-12-19 11:41:24","2017-12-19 11:41:24"
668,9,simple,MT03-M-Yellow,0,0,"2017-12-19 11:41:24","2017-12-19 11:41:24"
669,9,simple,MT03-L-Blue,0,0,"2017-12-19 11:41:24","2017-12-19 11:41:24"
670,9,simple,MT03-L-Red,0,0,"2017-12-19 11:41:24","2017-12-19 11:41:24"
671,9,simple,MT03-L-Yellow,0,0,"2017-12-19 11:41:24","2017-12-19 11:41:24"
672,9,simple,MT03-XL-Blue,0,0,"2017-12-19 11:41:24","2017-12-19 11:41:24"
673,9,simple,MT03-XL-Red,0,0,"2017-12-19 11:41:24","2017-12-19 11:41:24"
674,9,simple,MT03-XL-Yellow,0,0,"2017-12-19 11:41:24","2017-12-19 11:41:24"
675,9,configurable,MT03,1,0,"2017-12-19 11:41:24","2017-12-19 11:41:24"
676,9,simple,MT04-XS-Blue,0,0,"2017-12-19 11:41:24","2017-12-19 11:41:24"
677,9,simple,MT04-S-Blue,0,0,"2017-12-19 11:41:24","2017-12-19 11:41:24"
678,9,simple,MT04-M-Blue,0,0,"2017-12-19 11:41:24","2017-12-19 11:41:24"
679,9,simple,MT04-L-Blue,0,0,"2017-12-19 11:41:24","2017-12-19 11:41:24"
680,9,simple,MT04-XL-Blue,0,0,"2017-12-19 11:41:24","2017-12-19 11:41:24"
681,9,configurable,MT04,1,0,"2017-12-19 11:41:24","2017-12-19 11:41:24"
682,9,simple,MT05-XS-Blue,0,0,"2017-12-19 11:41:25","2017-12-19 11:41:25"
683,9,simple,MT05-S-Blue,0,0,"2017-12-19 11:41:25","2017-12-19 11:41:25"
684,9,simple,MT05-M-Blue,0,0,"2017-12-19 11:41:25","2017-12-19 11:41:25"
685,9,simple,MT05-L-Blue,0,0,"2017-12-19 11:41:25","2017-12-19 11:41:25"
686,9,simple,MT05-XL-Blue,0,0,"2017-12-19 11:41:25","2017-12-19 11:41:25"
687,9,configurable,MT05,1,0,"2017-12-19 11:41:25","2017-12-19 11:41:25"
688,9,simple,MT06-XS-Black,0,0,"2017-12-19 11:41:25","2017-12-19 11:41:25"
689,9,simple,MT06-S-Black,0,0,"2017-12-19 11:41:25","2017-12-19 11:41:25"
690,9,simple,MT06-M-Black,0,0,"2017-12-19 11:41:25","2017-12-19 11:41:25"
691,9,simple,MT06-L-Black,0,0,"2017-12-19 11:41:25","2017-12-19 11:41:25"
692,9,simple,MT06-XL-Black,0,0,"2017-12-19 11:41:25","2017-12-19 11:41:25"
693,9,configurable,MT06,1,0,"2017-12-19 11:41:25","2017-12-19 11:41:25"
694,9,simple,MT07-XS-Gray,0,0,"2017-12-19 11:41:25","2017-12-19 11:41:25"
695,9,simple,MT07-S-Gray,0,0,"2017-12-19 11:41:25","2017-12-19 11:41:25"
696,9,simple,MT07-M-Gray,0,0,"2017-12-19 11:41:25","2017-12-19 11:41:25"
697,9,simple,MT07-L-Gray,0,0,"2017-12-19 11:41:25","2017-12-19 11:41:25"
698,9,simple,MT07-XL-Gray,0,0,"2017-12-19 11:41:25","2017-12-19 11:41:25"
699,9,configurable,MT07,1,0,"2017-12-19 11:41:25","2017-12-19 11:41:25"
700,9,simple,MT08-XS-Green,0,0,"2017-12-19 11:41:25","2017-12-19 11:41:25"
701,9,simple,MT08-S-Green,0,0,"2017-12-19 11:41:25","2017-12-19 11:41:25"
702,9,simple,MT08-M-Green,0,0,"2017-12-19 11:41:25","2017-12-19 11:41:25"
703,9,simple,MT08-L-Green,0,0,"2017-12-19 11:41:25","2017-12-19 11:41:25"
704,9,simple,MT08-XL-Green,0,0,"2017-12-19 11:41:25","2017-12-19 11:41:25"
705,9,configurable,MT08,1,0,"2017-12-19 11:41:26","2017-12-19 11:41:26"
706,9,simple,MT09-XS-Blue,0,0,"2017-12-19 11:41:26","2017-12-19 11:41:26"
707,9,simple,MT09-S-Blue,0,0,"2017-12-19 11:41:26","2017-12-19 11:41:26"
708,9,simple,MT09-M-Blue,0,0,"2017-12-19 11:41:26","2017-12-19 11:41:26"
709,9,simple,MT09-L-Blue,0,0,"2017-12-19 11:41:26","2017-12-19 11:41:26"
710,9,simple,MT09-XL-Blue,0,0,"2017-12-19 11:41:26","2017-12-19 11:41:26"
711,9,configurable,MT09,1,0,"2017-12-19 11:41:26","2017-12-19 11:41:26"
712,9,simple,MT10-XS-Yellow,0,0,"2017-12-19 11:41:26","2017-12-19 11:41:26"
713,9,simple,MT10-S-Yellow,0,0,"2017-12-19 11:41:26","2017-12-19 11:41:26"
714,9,simple,MT10-M-Yellow,0,0,"2017-12-19 11:41:26","2017-12-19 11:41:26"
715,9,simple,MT10-L-Yellow,0,0,"2017-12-19 11:41:26","2017-12-19 11:41:26"
716,9,simple,MT10-XL-Yellow,0,0,"2017-12-19 11:41:26","2017-12-19 11:41:26"
717,9,configurable,MT10,1,0,"2017-12-19 11:41:26","2017-12-19 11:41:26"
718,9,simple,MT11-XS-Blue,0,0,"2017-12-19 11:41:26","2017-12-19 11:41:26"
719,9,simple,MT11-S-Blue,0,0,"2017-12-19 11:41:26","2017-12-19 11:41:26"
720,9,simple,MT11-M-Blue,0,0,"2017-12-19 11:41:26","2017-12-19 11:41:26"
721,9,simple,MT11-L-Blue,0,0,"2017-12-19 11:41:26","2017-12-19 11:41:26"
722,9,simple,MT11-XL-Blue,0,0,"2017-12-19 11:41:26","2017-12-19 11:41:26"
723,9,configurable,MT11,1,0,"2017-12-19 11:41:26","2017-12-19 11:41:26"
724,9,simple,MT12-XS-Blue,0,0,"2017-12-19 11:41:26","2017-12-19 11:41:26"
725,9,simple,MT12-S-Blue,0,0,"2017-12-19 11:41:26","2017-12-19 11:41:26"
726,9,simple,MT12-M-Blue,0,0,"2017-12-19 11:41:26","2017-12-19 11:41:26"
727,9,simple,MT12-L-Blue,0,0,"2017-12-19 11:41:26","2017-12-19 11:41:26"
728,9,simple,MT12-XL-Blue,0,0,"2017-12-19 11:41:26","2017-12-19 11:41:26"
729,9,configurable,MT12,1,0,"2017-12-19 11:41:27","2017-12-19 11:41:27"
730,10,simple,MP01-32-Black,0,0,"2017-12-19 11:41:27","2017-12-19 11:41:27"
731,10,simple,MP01-32-Gray,0,0,"2017-12-19 11:41:27","2017-12-19 11:41:27"
732,10,simple,MP01-32-Purple,0,0,"2017-12-19 11:41:27","2017-12-19 11:41:27"
733,10,simple,MP01-33-Black,0,0,"2017-12-19 11:41:27","2017-12-19 11:41:27"
734,10,simple,MP01-33-Gray,0,0,"2017-12-19 11:41:27","2017-12-19 11:41:27"
735,10,simple,MP01-33-Purple,0,0,"2017-12-19 11:41:27","2017-12-19 11:41:27"
736,10,simple,MP01-34-Black,0,0,"2017-12-19 11:41:27","2017-12-19 11:41:27"
737,10,simple,MP01-34-Gray,0,0,"2017-12-19 11:41:27","2017-12-19 11:41:27"
738,10,simple,MP01-34-Purple,0,0,"2017-12-19 11:41:27","2017-12-19 11:41:27"
739,10,simple,MP01-36-Black,0,0,"2017-12-19 11:41:27","2017-12-19 11:41:27"
740,10,simple,MP01-36-Gray,0,0,"2017-12-19 11:41:27","2017-12-19 11:41:27"
741,10,simple,MP01-36-Purple,0,0,"2017-12-19 11:41:27","2017-12-19 11:41:27"
742,10,configurable,MP01,1,0,"2017-12-19 11:41:27","2017-12-19 11:41:27"
743,10,simple,MP02-32-Blue,0,0,"2017-12-19 11:41:27","2017-12-19 11:41:27"
744,10,simple,MP02-32-Gray,0,0,"2017-12-19 11:41:27","2017-12-19 11:41:27"
745,10,simple,MP02-32-Red,0,0,"2017-12-19 11:41:27","2017-12-19 11:41:27"
746,10,simple,MP02-33-Blue,0,0,"2017-12-19 11:41:27","2017-12-19 11:41:27"
747,10,simple,MP02-33-Gray,0,0,"2017-12-19 11:41:27","2017-12-19 11:41:27"
748,10,simple,MP02-33-Red,0,0,"2017-12-19 11:41:27","2017-12-19 11:41:27"
749,10,simple,MP02-34-Blue,0,0,"2017-12-19 11:41:27","2017-12-19 11:41:27"
750,10,simple,MP02-34-Gray,0,0,"2017-12-19 11:41:27","2017-12-19 11:41:27"
751,10,simple,MP02-34-Red,0,0,"2017-12-19 11:41:27","2017-12-19 11:41:27"
752,10,simple,MP02-36-Blue,0,0,"2017-12-19 11:41:31","2017-12-19 11:41:31"
753,10,simple,MP02-36-Gray,0,0,"2017-12-19 11:41:31","2017-12-19 11:41:31"
754,10,simple,MP02-36-Red,0,0,"2017-12-19 11:41:31","2017-12-19 11:41:31"
755,10,configurable,MP02,1,0,"2017-12-19 11:41:31","2017-12-19 11:41:31"
756,10,simple,MP03-32-Blue,0,0,"2017-12-19 11:41:31","2017-12-19 11:41:31"
757,10,simple,MP03-32-Green,0,0,"2017-12-19 11:41:31","2017-12-19 11:41:31"
758,10,simple,MP03-32-Red,0,0,"2017-12-19 11:41:31","2017-12-19 11:41:31"
759,10,simple,MP03-33-Blue,0,0,"2017-12-19 11:41:31","2017-12-19 11:41:31"
760,10,simple,MP03-33-Green,0,0,"2017-12-19 11:41:31","2017-12-19 11:41:31"
761,10,simple,MP03-33-Red,0,0,"2017-12-19 11:41:31","2017-12-19 11:41:31"
762,10,simple,MP03-34-Blue,0,0,"2017-12-19 11:41:31","2017-12-19 11:41:31"
763,10,simple,MP03-34-Green,0,0,"2017-12-19 11:41:31","2017-12-19 11:41:31"
764,10,simple,MP03-34-Red,0,0,"2017-12-19 11:41:31","2017-12-19 11:41:31"
765,10,simple,MP03-36-Blue,0,0,"2017-12-19 11:41:31","2017-12-19 11:41:31"
766,10,simple,MP03-36-Green,0,0,"2017-12-19 11:41:31","2017-12-19 11:41:31"
767,10,simple,MP03-36-Red,0,0,"2017-12-19 11:41:31","2017-12-19 11:41:31"
768,10,configurable,MP03,1,0,"2017-12-19 11:41:31","2017-12-19 11:41:31"
769,10,simple,MP04-32-Black,0,0,"2017-12-19 11:41:31","2017-12-19 11:41:31"
770,10,simple,MP04-32-Gray,0,0,"2017-12-19 11:41:31","2017-12-19 11:41:31"
771,10,simple,MP04-32-Green,0,0,"2017-12-19 11:41:31","2017-12-19 11:41:31"
772,10,simple,MP04-33-Black,0,0,"2017-12-19 11:41:32","2017-12-19 11:41:32"
773,10,simple,MP04-33-Gray,0,0,"2017-12-19 11:41:32","2017-12-19 11:41:32"
774,10,simple,MP04-33-Green,0,0,"2017-12-19 11:41:32","2017-12-19 11:41:32"
775,10,simple,MP04-34-Black,0,0,"2017-12-19 11:41:32","2017-12-19 11:41:32"
776,10,simple,MP04-34-Gray,0,0,"2017-12-19 11:41:32","2017-12-19 11:41:32"
777,10,simple,MP04-34-Green,0,0,"2017-12-19 11:41:32","2017-12-19 11:41:32"
778,10,simple,MP04-36-Black,0,0,"2017-12-19 11:41:32","2017-12-19 11:41:32"
779,10,simple,MP04-36-Gray,0,0,"2017-12-19 11:41:32","2017-12-19 11:41:32"
780,10,simple,MP04-36-Green,0,0,"2017-12-19 11:41:32","2017-12-19 11:41:32"
781,10,configurable,MP04,1,0,"2017-12-19 11:41:32","2017-12-19 11:41:32"
782,10,simple,MP05-32-Black,0,0,"2017-12-19 11:41:32","2017-12-19 11:41:32"
783,10,simple,MP05-32-Blue,0,0,"2017-12-19 11:41:32","2017-12-19 11:41:32"
784,10,simple,MP05-32-Green,0,0,"2017-12-19 11:41:32","2017-12-19 11:41:32"
785,10,simple,MP05-33-Black,0,0,"2017-12-19 11:41:32","2017-12-19 11:41:32"
786,10,simple,MP05-33-Blue,0,0,"2017-12-19 11:41:32","2017-12-19 11:41:32"
787,10,simple,MP05-33-Green,0,0,"2017-12-19 11:41:32","2017-12-19 11:41:32"
788,10,simple,MP05-34-Black,0,0,"2017-12-19 11:41:32","2017-12-19 11:41:32"
789,10,simple,MP05-34-Blue,0,0,"2017-12-19 11:41:32","2017-12-19 11:41:32"
790,10,simple,MP05-34-Green,0,0,"2017-12-19 11:41:32","2017-12-19 11:41:32"
791,10,simple,MP05-36-Black,0,0,"2017-12-19 11:41:32","2017-12-19 11:41:32"
792,10,simple,MP05-36-Blue,0,0,"2017-12-19 11:41:32","2017-12-19 11:41:32"
793,10,simple,MP05-36-Green,0,0,"2017-12-19 11:41:32","2017-12-19 11:41:32"
794,10,configurable,MP05,1,0,"2017-12-19 11:41:32","2017-12-19 11:41:32"
795,10,simple,MP06-32-Gray,0,0,"2017-12-19 11:41:32","2017-12-19 11:41:32"
796,10,simple,MP06-32-Green,0,0,"2017-12-19 11:41:32","2017-12-19 11:41:32"
797,10,simple,MP06-32-Orange,0,0,"2017-12-19 11:41:32","2017-12-19 11:41:32"
798,10,simple,MP06-33-Gray,0,0,"2017-12-19 11:41:32","2017-12-19 11:41:32"
799,10,simple,MP06-33-Green,0,0,"2017-12-19 11:41:32","2017-12-19 11:41:32"
800,10,simple,MP06-33-Orange,0,0,"2017-12-19 11:41:33","2017-12-19 11:41:33"
801,10,simple,MP06-34-Gray,0,0,"2017-12-19 11:41:33","2017-12-19 11:41:33"
802,10,simple,MP06-34-Green,0,0,"2017-12-19 11:41:33","2017-12-19 11:41:33"
803,10,simple,MP06-34-Orange,0,0,"2017-12-19 11:41:33","2017-12-19 11:41:33"
804,10,simple,MP06-36-Gray,0,0,"2017-12-19 11:41:33","2017-12-19 11:41:33"
805,10,simple,MP06-36-Green,0,0,"2017-12-19 11:41:33","2017-12-19 11:41:33"
806,10,simple,MP06-36-Orange,0,0,"2017-12-19 11:41:33","2017-12-19 11:41:33"
807,10,configurable,MP06,1,0,"2017-12-19 11:41:33","2017-12-19 11:41:33"
808,10,simple,MP07-32-Black,0,0,"2017-12-19 11:41:33","2017-12-19 11:41:33"
809,10,simple,MP07-32-Blue,0,0,"2017-12-19 11:41:33","2017-12-19 11:41:33"
810,10,simple,MP07-32-Purple,0,0,"2017-12-19 11:41:33","2017-12-19 11:41:33"
811,10,simple,MP07-33-Black,0,0,"2017-12-19 11:41:33","2017-12-19 11:41:33"
812,10,simple,MP07-33-Blue,0,0,"2017-12-19 11:41:33","2017-12-19 11:41:33"
813,10,simple,MP07-33-Purple,0,0,"2017-12-19 11:41:33","2017-12-19 11:41:33"
814,10,simple,MP07-34-Black,0,0,"2017-12-19 11:41:33","2017-12-19 11:41:33"
815,10,simple,MP07-34-Blue,0,0,"2017-12-19 11:41:33","2017-12-19 11:41:33"
816,10,simple,MP07-34-Purple,0,0,"2017-12-19 11:41:33","2017-12-19 11:41:33"
817,10,simple,MP07-36-Black,0,0,"2017-12-19 11:41:33","2017-12-19 11:41:33"
818,10,simple,MP07-36-Blue,0,0,"2017-12-19 11:41:33","2017-12-19 11:41:33"
819,10,simple,MP07-36-Purple,0,0,"2017-12-19 11:41:33","2017-12-19 11:41:33"
820,10,configurable,MP07,1,0,"2017-12-19 11:41:33","2017-12-19 11:41:33"
821,10,simple,MP08-32-Blue,0,0,"2017-12-19 11:41:33","2017-12-19 11:41:33"
822,10,simple,MP08-32-Green,0,0,"2017-12-19 11:41:33","2017-12-19 11:41:33"
823,10,simple,MP08-32-Red,0,0,"2017-12-19 11:41:33","2017-12-19 11:41:33"
824,10,simple,MP08-33-Blue,0,0,"2017-12-19 11:41:33","2017-12-19 11:41:33"
825,10,simple,MP08-33-Green,0,0,"2017-12-19 11:41:33","2017-12-19 11:41:33"
826,10,simple,MP08-33-Red,0,0,"2017-12-19 11:41:33","2017-12-19 11:41:33"
827,10,simple,MP08-34-Blue,0,0,"2017-12-19 11:41:33","2017-12-19 11:41:33"
828,10,simple,MP08-34-Green,0,0,"2017-12-19 11:41:33","2017-12-19 11:41:33"
829,10,simple,MP08-34-Red,0,0,"2017-12-19 11:41:34","2017-12-19 11:41:34"
830,10,simple,MP08-36-Blue,0,0,"2017-12-19 11:41:34","2017-12-19 11:41:34"
831,10,simple,MP08-36-Green,0,0,"2017-12-19 11:41:34","2017-12-19 11:41:34"
832,10,simple,MP08-36-Red,0,0,"2017-12-19 11:41:34","2017-12-19 11:41:34"
833,10,configurable,MP08,1,0,"2017-12-19 11:41:34","2017-12-19 11:41:34"
834,10,simple,MP09-32-Black,0,0,"2017-12-19 11:41:34","2017-12-19 11:41:34"
835,10,simple,MP09-32-Blue,0,0,"2017-12-19 11:41:34","2017-12-19 11:41:34"
836,10,simple,MP09-32-Red,0,0,"2017-12-19 11:41:34","2017-12-19 11:41:34"
837,10,simple,MP09-33-Black,0,0,"2017-12-19 11:41:34","2017-12-19 11:41:34"
838,10,simple,MP09-33-Blue,0,0,"2017-12-19 11:41:34","2017-12-19 11:41:34"
839,10,simple,MP09-33-Red,0,0,"2017-12-19 11:41:34","2017-12-19 11:41:34"
840,10,simple,MP09-34-Black,0,0,"2017-12-19 11:41:34","2017-12-19 11:41:34"
841,10,simple,MP09-34-Blue,0,0,"2017-12-19 11:41:34","2017-12-19 11:41:34"
842,10,simple,MP09-34-Red,0,0,"2017-12-19 11:41:34","2017-12-19 11:41:34"
843,10,simple,MP09-36-Black,0,0,"2017-12-19 11:41:34","2017-12-19 11:41:34"
844,10,simple,MP09-36-Blue,0,0,"2017-12-19 11:41:34","2017-12-19 11:41:34"
845,10,simple,MP09-36-Red,0,0,"2017-12-19 11:41:34","2017-12-19 11:41:34"
846,10,configurable,MP09,1,0,"2017-12-19 11:41:34","2017-12-19 11:41:34"
847,10,simple,MP10-32-Black,0,0,"2017-12-19 11:41:34","2017-12-19 11:41:34"
848,10,simple,MP10-32-Blue,0,0,"2017-12-19 11:41:34","2017-12-19 11:41:34"
849,10,simple,MP10-32-Green,0,0,"2017-12-19 11:41:34","2017-12-19 11:41:34"
850,10,simple,MP10-33-Black,0,0,"2017-12-19 11:41:34","2017-12-19 11:41:34"
851,10,simple,MP10-33-Blue,0,0,"2017-12-19 11:41:34","2017-12-19 11:41:34"
852,10,simple,MP10-33-Green,0,0,"2017-12-19 11:41:37","2017-12-19 11:41:37"
853,10,simple,MP10-34-Black,0,0,"2017-12-19 11:41:37","2017-12-19 11:41:37"
854,10,simple,MP10-34-Blue,0,0,"2017-12-19 11:41:37","2017-12-19 11:41:37"
855,10,simple,MP10-34-Green,0,0,"2017-12-19 11:41:37","2017-12-19 11:41:37"
856,10,simple,MP10-36-Black,0,0,"2017-12-19 11:41:37","2017-12-19 11:41:37"
857,10,simple,MP10-36-Blue,0,0,"2017-12-19 11:41:37","2017-12-19 11:41:37"
858,10,simple,MP10-36-Green,0,0,"2017-12-19 11:41:37","2017-12-19 11:41:37"
859,10,configurable,MP10,1,0,"2017-12-19 11:41:37","2017-12-19 11:41:37"
860,10,simple,MP11-32-Blue,0,0,"2017-12-19 11:41:37","2017-12-19 11:41:37"
861,10,simple,MP11-32-Brown,0,0,"2017-12-19 11:41:37","2017-12-19 11:41:37"
862,10,simple,MP11-32-Green,0,0,"2017-12-19 11:41:37","2017-12-19 11:41:37"
863,10,simple,MP11-33-Blue,0,0,"2017-12-19 11:41:37","2017-12-19 11:41:37"
864,10,simple,MP11-33-Brown,0,0,"2017-12-19 11:41:37","2017-12-19 11:41:37"
865,10,simple,MP11-33-Green,0,0,"2017-12-19 11:41:37","2017-12-19 11:41:37"
866,10,simple,MP11-34-Blue,0,0,"2017-12-19 11:41:37","2017-12-19 11:41:37"
867,10,simple,MP11-34-Brown,0,0,"2017-12-19 11:41:37","2017-12-19 11:41:37"
868,10,simple,MP11-34-Green,0,0,"2017-12-19 11:41:37","2017-12-19 11:41:37"
869,10,simple,MP11-36-Blue,0,0,"2017-12-19 11:41:37","2017-12-19 11:41:37"
870,10,simple,MP11-36-Brown,0,0,"2017-12-19 11:41:37","2017-12-19 11:41:37"
871,10,simple,MP11-36-Green,0,0,"2017-12-19 11:41:37","2017-12-19 11:41:37"
872,10,configurable,MP11,1,0,"2017-12-19 11:41:37","2017-12-19 11:41:37"
873,10,simple,MP12-32-Black,0,0,"2017-12-19 11:41:37","2017-12-19 11:41:37"
874,10,simple,MP12-32-Blue,0,0,"2017-12-19 11:41:38","2017-12-19 11:41:38"
875,10,simple,MP12-32-Red,0,0,"2017-12-19 11:41:38","2017-12-19 11:41:38"
876,10,simple,MP12-33-Black,0,0,"2017-12-19 11:41:38","2017-12-19 11:41:38"
877,10,simple,MP12-33-Blue,0,0,"2017-12-19 11:41:38","2017-12-19 11:41:38"
878,10,simple,MP12-33-Red,0,0,"2017-12-19 11:41:38","2017-12-19 11:41:38"
879,10,simple,MP12-34-Black,0,0,"2017-12-19 11:41:38","2017-12-19 11:41:38"
880,10,simple,MP12-34-Blue,0,0,"2017-12-19 11:41:38","2017-12-19 11:41:38"
881,10,simple,MP12-34-Red,0,0,"2017-12-19 11:41:38","2017-12-19 11:41:38"
882,10,simple,MP12-36-Black,0,0,"2017-12-19 11:41:38","2017-12-19 11:41:38"
883,10,simple,MP12-36-Blue,0,0,"2017-12-19 11:41:38","2017-12-19 11:41:38"
884,10,simple,MP12-36-Red,0,0,"2017-12-19 11:41:38","2017-12-19 11:41:38"
885,10,configurable,MP12,1,0,"2017-12-19 11:41:38","2017-12-19 11:41:38"
886,10,simple,MSH01-32-Black,0,0,"2017-12-19 11:41:38","2017-12-19 11:41:38"
887,10,simple,MSH01-32-Blue,0,0,"2017-12-19 11:41:38","2017-12-19 11:41:38"
888,10,simple,MSH01-32-Red,0,0,"2017-12-19 11:41:38","2017-12-19 11:41:38"
889,10,simple,MSH01-33-Black,0,0,"2017-12-19 11:41:38","2017-12-19 11:41:38"
890,10,simple,MSH01-33-Blue,0,0,"2017-12-19 11:41:38","2017-12-19 11:41:38"
891,10,simple,MSH01-33-Red,0,0,"2017-12-19 11:41:38","2017-12-19 11:41:38"
892,10,simple,MSH01-34-Black,0,0,"2017-12-19 11:41:38","2017-12-19 11:41:38"
893,10,simple,MSH01-34-Blue,0,0,"2017-12-19 11:41:38","2017-12-19 11:41:38"
894,10,simple,MSH01-34-Red,0,0,"2017-12-19 11:41:38","2017-12-19 11:41:38"
895,10,simple,MSH01-36-Black,0,0,"2017-12-19 11:41:38","2017-12-19 11:41:38"
896,10,simple,MSH01-36-Blue,0,0,"2017-12-19 11:41:38","2017-12-19 11:41:38"
897,10,simple,MSH01-36-Red,0,0,"2017-12-19 11:41:38","2017-12-19 11:41:38"
898,10,configurable,MSH01,1,0,"2017-12-19 11:41:38","2017-12-19 11:41:38"
899,10,simple,MSH02-32-Black,0,0,"2017-12-19 11:41:38","2017-12-19 11:41:38"
900,10,simple,MSH02-33-Black,0,0,"2017-12-19 11:41:38","2017-12-19 11:41:38"
901,10,simple,MSH02-34-Black,0,0,"2017-12-19 11:41:38","2017-12-19 11:41:38"
902,10,simple,MSH02-36-Black,0,0,"2017-12-19 11:41:39","2017-12-19 11:41:39"
903,10,configurable,MSH02,1,0,"2017-12-19 11:41:39","2017-12-19 11:41:39"
904,10,simple,MSH03-32-Black,0,0,"2017-12-19 11:41:39","2017-12-19 11:41:39"
905,10,simple,MSH03-32-Blue,0,0,"2017-12-19 11:41:39","2017-12-19 11:41:39"
906,10,simple,MSH03-32-Green,0,0,"2017-12-19 11:41:39","2017-12-19 11:41:39"
907,10,simple,MSH03-33-Black,0,0,"2017-12-19 11:41:39","2017-12-19 11:41:39"
908,10,simple,MSH03-33-Blue,0,0,"2017-12-19 11:41:39","2017-12-19 11:41:39"
909,10,simple,MSH03-33-Green,0,0,"2017-12-19 11:41:39","2017-12-19 11:41:39"
910,10,simple,MSH03-34-Black,0,0,"2017-12-19 11:41:39","2017-12-19 11:41:39"
911,10,simple,MSH03-34-Blue,0,0,"2017-12-19 11:41:39","2017-12-19 11:41:39"
912,10,simple,MSH03-34-Green,0,0,"2017-12-19 11:41:39","2017-12-19 11:41:39"
913,10,simple,MSH03-36-Black,0,0,"2017-12-19 11:41:39","2017-12-19 11:41:39"
914,10,simple,MSH03-36-Blue,0,0,"2017-12-19 11:41:39","2017-12-19 11:41:39"
915,10,simple,MSH03-36-Green,0,0,"2017-12-19 11:41:39","2017-12-19 11:41:39"
916,10,configurable,MSH03,1,0,"2017-12-19 11:41:39","2017-12-19 11:41:39"
917,10,simple,MSH04-32-Gray,0,0,"2017-12-19 11:41:39","2017-12-19 11:41:39"
918,10,simple,MSH04-32-Purple,0,0,"2017-12-19 11:41:39","2017-12-19 11:41:39"
919,10,simple,MSH04-32-Yellow,0,0,"2017-12-19 11:41:39","2017-12-19 11:41:39"
920,10,simple,MSH04-33-Gray,0,0,"2017-12-19 11:41:39","2017-12-19 11:41:39"
